id,title,actual_label,predicted_label,tokens_used,processing_time,model,prompt_type
1068,The Voice News,real,fake,288,0.7451021671295166,gpt-4-turbo,zero_shot
13,Neil Patrick Harris' Marriage to David Burtka Is Falling Apart (EXCLUSIVE),fake,fake,301,0.8382658958435059,gpt-4-turbo,zero_shot
241,Taylor Swift Hits Back at Tabloids,fake,fake,281,0.7391281127929688,gpt-4-turbo,zero_shot
1077,Teen Mom's Ryan Edwards Arrested for Heroin Possession,real,real,284,1.1147551536560059,gpt-4-turbo,zero_shot
1096,Watch Kelly Clarkson's daughter adorably sing a song for her celebrity crush,real,fake,288,0.9192929267883301,gpt-4-turbo,zero_shot
1499,TIDAL Sending Supplies To Puerto Rico Amid Hurricane Recovery Efforts,real,real,297,0.7958929538726807,gpt-4-turbo,zero_shot
458,"‘Today’ Hosts Hint At Rumored Feud: Hoda Kotb, Savannah Guthrie, Megyn Kelly Trade ‘Mean Girl’ Jabs On Air",fake,fake,306,0.7839767932891846,gpt-4-turbo,zero_shot
276,'The Tourist': Why the Angelina Jolie-Johnny Depp Flop Deserves a Second Look,fake,fake,296,0.6090302467346191,gpt-4-turbo,zero_shot
130,Ben Affleck introduces Lindsay Shookus to Jennifer Garner,fake,fake,284,0.696774959564209,gpt-4-turbo,zero_shot
1776,Margot Robbie’s Brother Hilariously Trolls Her for Losing Best Actress,real,fake,288,0.9115800857543945,gpt-4-turbo,zero_shot
1131,Is It Possible to Treat an Acne Breakout Overnight?,real,fake,291,0.8385820388793945,gpt-4-turbo,zero_shot
1447,WAGS Miami Stars Claudia Sampedro and Astrid Bavaresco Get Frisky With a Banana in Hilarious Sneak Peek,real,fake,301,0.9597291946411133,gpt-4-turbo,zero_shot
719,Ben Affleck and Lindsay Shookus Are Still Going Strong -- Is Marriage Next? (Exclusive),fake,fake,299,0.6530041694641113,gpt-4-turbo,zero_shot
201,Golden Globes 2018 winners: the complete list,fake,real,283,0.5668160915374756,gpt-4-turbo,zero_shot
1778,Emmy Awards: Thandie Newton gives emotional speech for Westworld win,real,real,286,0.7791738510131836,gpt-4-turbo,zero_shot
1103,'Stranger Things' cast rallies behind fan after no one showed to his birthday party,real,fake,290,1.3086979389190674,gpt-4-turbo,zero_shot
1695,Meghan Markle and Prince Harry Join William and Kate for Christmas Lunch with the Queen,real,real,288,0.6813466548919678,gpt-4-turbo,zero_shot
1022,Zayn Malik Speaks Out in Revealing Billboard Cover Story: 'I'm Not Censoring Myself Anymore',real,real,298,0.583636999130249,gpt-4-turbo,zero_shot
1004,"Kim Kardashian & Kanye West Enjoy A Date Night Before Baby No. 3’s Arrival, Slamming Breakup Rumors",real,fake,297,0.9251749515533447,gpt-4-turbo,zero_shot
187,Selena Gomez And Justin Bieber Back Together; Couple Secretly Got Married In The Caribbean?,fake,fake,297,0.8885350227355957,gpt-4-turbo,zero_shot
1291,Kendra Wilkinson Gets ‘Drunk’ Hours After Filing for Divorce from Hank Baskett,real,fake,293,0.7556431293487549,gpt-4-turbo,zero_shot
337,In Love Again! Angelina Getting Serious With British Mystery Man,fake,fake,293,0.7103979587554932,gpt-4-turbo,zero_shot
330,Gwen Stefani & Blake Shelton Adopting? She Reportedly Wants Kid Before End Of Year,fake,fake,299,0.8431451320648193,gpt-4-turbo,zero_shot
34,"Tyga: Why He’s Obsessed With Dating Kylie Jenner Look-Alikes, But None Can Take Her Place",fake,fake,295,0.6979787349700928,gpt-4-turbo,zero_shot
1355,Selena Gomez Releases Epic ‘Bad Liar’ Music Video,real,real,284,0.8046832084655762,gpt-4-turbo,zero_shot
955,Prince Harry proposed to Meghan Markle on 'cozy' night while roasting chicken,fake,real,289,0.6476922035217285,gpt-4-turbo,zero_shot
392,"Kim Kardashian and Kanye West's new baby girl is here, born via surrogate",fake,fake,288,0.6594889163970947,gpt-4-turbo,zero_shot
1140,Jada Pinkett Smith,real,fake,278,0.6764841079711914,gpt-4-turbo,zero_shot
1,Nicole Kidman wants Keith Urban to join cast of Big Little Lies but he’s not convinced,fake,fake,291,0.6283791065216064,gpt-4-turbo,zero_shot
663,Katy Perry Rocks Lingerie Look for Date Night With Orlando Bloom,fake,fake,286,1.9317529201507568,gpt-4-turbo,zero_shot
1164,Jimmy Kimmel Learns Secret of the ‘Whaboom’ From ‘Bachelorette’ Contestant,real,real,294,1.1162159442901611,gpt-4-turbo,zero_shot
944,Sofia Richie,fake,fake,275,0.654062032699585,gpt-4-turbo,zero_shot
1217,New World University: Katy Perry is JonBenét Ramsey,real,fake,284,1.1852328777313232,gpt-4-turbo,zero_shot
1167,RHONY's Carole Radziwill Is All of Us Trying to Order Breakfast,real,fake,301,0.740447998046875,gpt-4-turbo,zero_shot
564,Brad and Jen's secret sleepovers,fake,fake,280,0.5754668712615967,gpt-4-turbo,zero_shot
686,"Meryl Streep, Cher Feuding On Set Of ‘Mamma Mia’ Sequel?",fake,fake,298,0.8658418655395508,gpt-4-turbo,zero_shot
856,Jen's fury as Justin commits the ultimate betrayal,fake,fake,282,1.1377441883087158,gpt-4-turbo,zero_shot
1928,Keri and Yara Shahidi Master Mom-Daughter Fashion,real,real,285,0.6798398494720459,gpt-4-turbo,zero_shot
992,'Zombie' lookalike of Angelina Jolie admits she lied about plastic surgery to amuse herself,fake,fake,295,0.7129559516906738,gpt-4-turbo,zero_shot
1647,"As Julia Roberts turns 50, look back at her most stylish moments over the years",real,real,289,1.2388370037078857,gpt-4-turbo,zero_shot
40,Skinny Angelina Jolie reveals painfully thin arms on red carpet,fake,fake,285,1.2178542613983154,gpt-4-turbo,zero_shot
1458,The Narwhal Frappuccino Is Here and It Tastes Like Pink Starburst,real,fake,291,0.8793349266052246,gpt-4-turbo,zero_shot
957,Rob Kardashian CAUGHT Slapping His Ex In The Face!,fake,fake,304,0.8588790893554688,gpt-4-turbo,zero_shot
1984,Love Island's Sophie Gradon dead at 32 as boyfriend Aaron Armstrong and reality stars pay tribute,real,real,291,0.8948051929473877,gpt-4-turbo,zero_shot
862,Who Is Angelina Jolie's Boyfriend? New Details On The New Mystery Man She's Been Spotted With,fake,fake,303,0.946911096572876,gpt-4-turbo,zero_shot
252,"Keith Urban plastic surgery: facelift, Botox, dental work, possible nose job",fake,fake,292,0.8186471462249756,gpt-4-turbo,zero_shot
1827,Kristen Stewart And Robert Pattinson’s Surprise Reunion,real,fake,283,0.6618311405181885,gpt-4-turbo,zero_shot
727,J. Lo and A-Rod Attend Their Daughters' Dance Recital — and Pose with Her Ex Marc Anthony,fake,real,295,0.8697960376739502,gpt-4-turbo,zero_shot
1546,Bruno Mars wins Grammy for Album of the Year,real,real,281,1.136573314666748,gpt-4-turbo,zero_shot
1133,Erika Girardi Is Returning to the Screen with Eileen Davidson,real,real,285,0.70505690574646,gpt-4-turbo,zero_shot
573,Ocean’s Eight makers hire therapist to prevent fights among actors on sets,fake,fake,286,0.611976146697998,gpt-4-turbo,zero_shot
98,Gal Gadot Porn Videos,fake,fake,278,0.7162048816680908,gpt-4-turbo,zero_shot
1839,Rita Ora kisses Cardi B in the new video for controversial track ‘Girls’,real,real,288,0.7153768539428711,gpt-4-turbo,zero_shot
387,Sarah Jessica Parker Would Like a Few Words With Carrie Bradshaw,fake,fake,285,0.6359810829162598,gpt-4-turbo,zero_shot
1295,ABC News Radio,real,real,287,0.7991127967834473,gpt-4-turbo,zero_shot
1970,47 Times Kate Middleton Channeled Princess Diana's Style,real,real,284,0.7144498825073242,gpt-4-turbo,zero_shot
1600,Kaia Gerber Jokes She Doesn't 'See the Resemblance' in Cute Selfies With Mom Cindy Crawford,real,real,297,0.9475319385528564,gpt-4-turbo,zero_shot
1158,What Regina George's little sister from Mean Girls looks like now,real,fake,285,1.2444877624511719,gpt-4-turbo,zero_shot
1117,Kaitlyn Bristowe Can’t Recognize AJ McLean But Sings His Praises,real,fake,292,0.8214700222015381,gpt-4-turbo,zero_shot
1230,Exclusive: Kyle Clarke dishes mightily on What Happens at The Abbey,real,fake,287,1.281728982925415,gpt-4-turbo,zero_shot
1883,Chris Pratt Is Shirtless and Flexing in Michelob Ultra’s Super Bowl Commercial,real,real,288,0.9216082096099854,gpt-4-turbo,zero_shot
1418,Serena Williams Reveals Why She Told Pal and Mom-to-Be Meghan Markle to 'Stop Being so Nice',real,fake,296,1.6830110549926758,gpt-4-turbo,zero_shot
1636,Ashley Graham Goes Topless For V Magazine,real,real,280,0.8140659332275391,gpt-4-turbo,zero_shot
1981,Michelle Obama shares details of her boot camp fitness routine,real,real,282,1.4339332580566406,gpt-4-turbo,zero_shot
243,"Tom Hanks, Charlize Theron, more stars pay tribute to Bill Paxton",fake,real,289,0.7218480110168457,gpt-4-turbo,zero_shot
1516,Ryan Seacrest's Mom Is Taylor Swift's Doppelganger - Do You Agree?,real,fake,298,0.935356855392456,gpt-4-turbo,zero_shot
577,Celebrities Slam Donald Trump Over Mika Brzezinski Facelift Tweet,fake,fake,289,1.7794718742370605,gpt-4-turbo,zero_shot
1810,Mama June Shannon squeezes into dress at mommy-daughter pageant,real,fake,286,0.9201610088348389,gpt-4-turbo,zero_shot
1690,Khloé Kardashian Claps Back At People ‘Giving Advice’ After Tristan Thompson Cheating Scandal In A Series Of Cryptic Tweets,real,fake,312,0.9179549217224121,gpt-4-turbo,zero_shot
1621,Haylie Duff shares photographs of baby daughter Ryan Ava in Hawaii,real,real,285,1.9507520198822021,gpt-4-turbo,zero_shot
1605,"This Is Us producers on three-Kate scene, Jack and Rebecca's reunion",real,real,287,0.9164321422576904,gpt-4-turbo,zero_shot
1957,‘American Horror Story’ Season 7 Title Revealed by Ryan Murphy – Variety,real,real,288,0.7155780792236328,gpt-4-turbo,zero_shot
385,Aaron Rodgers Girlfriend: Is Packers QB Dating Soccer Star Marie Margolius? [VIDEO],fake,fake,309,1.3297779560089111,gpt-4-turbo,zero_shot
702,The real reason Mel B ended her turbulent marriage to Stephen Belafonte revealed,fake,fake,288,0.9204530715942383,gpt-4-turbo,zero_shot
1876,"Oct. 11: Levin, Graham, McCaffrey, Myers, roundtable",real,real,289,0.7154769897460938,gpt-4-turbo,zero_shot
21,"Katie Holmes, Jamie Foxx's alleged secret romance explained",fake,fake,284,1.4324619770050049,gpt-4-turbo,zero_shot
1171,Vanessa Hudgens Just Made The Straw Hat Cool Again,real,fake,283,0.7143521308898926,gpt-4-turbo,zero_shot
847,dailynative.us,fake,fake,278,1.023817777633667,gpt-4-turbo,zero_shot
1375,"#MeToo, Now What?",real,fake,298,2.6610629558563232,gpt-4-turbo,zero_shot
1421,‘RuPaul’s Drag Race’ winners list: Where are all 12 of them now? [PHOTOS],real,fake,302,1.6878321170806885,gpt-4-turbo,zero_shot
1050,Last Minute Gift Ideas For Everyone On Your List,real,real,281,1.073016881942749,gpt-4-turbo,zero_shot
1660,Angelina Jolie is no longer the saint she set out to be,real,fake,287,1.0242938995361328,gpt-4-turbo,zero_shot
1419,Kylie Minogue Says Trademark Battle With Kylie Jenner Wasn't Personal,real,real,286,0.9203410148620605,gpt-4-turbo,zero_shot
1132,"1 year after Las Vegas shooting, survivors still seek help",real,real,284,0.6488947868347168,gpt-4-turbo,zero_shot
1461,'The Voice' Season 13 Winner: Chloe Kohanski,real,real,285,0.6089670658111572,gpt-4-turbo,zero_shot
1900,Queer Eye (2018 TV series),real,real,280,1.5043821334838867,gpt-4-turbo,zero_shot
980,Britney Spears Opens Up About Illuminati: ‘I Pray To God For Forgiveness’ : PedoGate,fake,fake,296,0.6816310882568359,gpt-4-turbo,zero_shot
546,Pippa Middleton is not demanding Prince Harry attend her wedding without Meghan Markle & video,fake,fake,291,0.6669979095458984,gpt-4-turbo,zero_shot
206,"Adam Sandler Joins the Safdie Brothers’ New A24 Film, Uncut Gems",fake,real,290,1.1351091861724854,gpt-4-turbo,zero_shot
1156,11 Ways to Get More (Real!) Instagram Followers,real,fake,292,0.7891037464141846,gpt-4-turbo,zero_shot
166,"Taylor Swift fans think that she's pregnant, but are they body shaming her?",fake,fake,296,0.9192049503326416,gpt-4-turbo,zero_shot
1370,'UnREAL' Unveils Female Suitor's Drama in First Season 3 Trailer (Video),real,real,292,1.0238840579986572,gpt-4-turbo,zero_shot
1317,Jim Carrey will not face trial over Cathriona White death,real,real,285,0.7165591716766357,gpt-4-turbo,zero_shot
1926,Why Did Selena Gomez and The Weeknd Break Up?,real,fake,291,0.7148926258087158,gpt-4-turbo,zero_shot
295,‘Bachelor’ Chris Soules arrested after deadly crash that killed Iowa farmer,fake,real,286,0.7144718170166016,gpt-4-turbo,zero_shot
1333,"Jason Derulo dressed up as the Night King from 'Game of Thrones' for Halloween, and he's unrecognizable in the photos of his costume",real,real,302,0.7161998748779297,gpt-4-turbo,zero_shot
1323,How To Get Vanessa Hudgens’ Hair In 4 Easy Steps,real,fake,286,0.6132712364196777,gpt-4-turbo,zero_shot
540,Kim Kardashian  Kanye West Buying Bigger Mansion To Outdo Beyonce  JayZ ,fake,fake,290,0.9111082553863525,gpt-4-turbo,zero_shot
690,Khloe Kardashian Didn’t Get Banned From Cleveland Cavaliers Games [DeBunked],fake,fake,290,1.1376330852508545,gpt-4-turbo,zero_shot
815,Kris Jenner and Corey Gamble Call It Quits After Three Years Together (EXCLUSIVE),fake,fake,302,0.8162360191345215,gpt-4-turbo,zero_shot
1897,Big World News,real,fake,288,1.8431382179260254,gpt-4-turbo,zero_shot
1804,"Photos Of Pax Jolie-Pitt At The Golden Globes Will Make You Feel So, So Old",real,fake,305,1.1210720539093018,gpt-4-turbo,zero_shot
1000,"'Game Of Thrones' Episode 4 Leaks Online, But The HBO Hack Isn't To Blame",real,real,305,0.8177962303161621,gpt-4-turbo,zero_shot
1929,11 cringe moments from Kim and Kanye's Celebrity Family Feud appearance,real,fake,288,0.7190897464752197,gpt-4-turbo,zero_shot
413,Paula Abdul Evicted From Penthouse Apartment  Fake,fake,fake,283,0.6124179363250732,gpt-4-turbo,zero_shot
1320,'This Week' Transcript: Target Libya,real,real,280,0.6139500141143799,gpt-4-turbo,zero_shot
1948,Sienna Miller thinks her nipples look like ‘fighter pilot thumbs’,real,fake,285,0.7147438526153564,gpt-4-turbo,zero_shot
1404,"The best and worst TV series finales of all time, from 'The Americans' to 'Seinfeld'",real,real,293,0.8194580078125,gpt-4-turbo,zero_shot
87,Why Does Kim Cattrall Hate Sarah Jessica Parker? A Timeline of the Sex and the City Feud,fake,fake,301,0.6129887104034424,gpt-4-turbo,zero_shot
308,"Selena Gomez Did NOT Break Taylor Swift “Girl Code,” Despite Report",fake,fake,287,0.817641019821167,gpt-4-turbo,zero_shot
27,Luke Bryan Says Katy Perry's 'American Idol' Kiss Was Just 'Fun TV',fake,fake,289,0.7153878211975098,gpt-4-turbo,zero_shot
771,"Cindy Crawford and Rande Gerber May Be Headed for Divorce: ""There Is Constant Drama""",fake,fake,293,0.8189771175384521,gpt-4-turbo,zero_shot
860,Mariah Carey Launched “Tea”-Themed Merch from Her NYE Meme,fake,real,291,0.9197208881378174,gpt-4-turbo,zero_shot
343,Outlet Flip Flops On What Camilla Parker Bowles Thinks Of Meghan Markle,fake,fake,290,0.7135868072509766,gpt-4-turbo,zero_shot
379,"Kendall Jenner, Bella Hadid Were Secret Lovers?",fake,fake,290,0.8185431957244873,gpt-4-turbo,zero_shot
840,"Liam Hemsworth, Miley Cyrus Engaged: Couple Reportedly Having A Secret Wedding In Australia After Christmas",fake,fake,294,0.7178800106048584,gpt-4-turbo,zero_shot
1668,Is Selena Gomez Shopping Justin Bieber’s Closet?,real,fake,289,0.7172532081604004,gpt-4-turbo,zero_shot
996,Aaron Rodgers Girlfriend 2017,fake,fake,279,1.2197020053863525,gpt-4-turbo,zero_shot
560,FDA Announced That Vaccines Are Causing Autism,fake,fake,283,0.8489320278167725,gpt-4-turbo,zero_shot
600,Kate Middleton Reportedly Has a Secret Account on a Popular Parenting Website,fake,fake,287,2.050571918487549,gpt-4-turbo,zero_shot
504,Devastated Johnny Depp Begging For Ex-Wife Vanessa Paradis Back!,fake,fake,297,0.7310740947723389,gpt-4-turbo,zero_shot
729,Kanye West Has Had 'Explosive' Fights with Kris Jenner,fake,fake,287,0.7843263149261475,gpt-4-turbo,zero_shot
391,Selena Gomez kidney donor Francia Raisa reveals she 'went through a depression' after transplant,fake,real,292,0.786175012588501,gpt-4-turbo,zero_shot
205,Kate Middleton Loves “Rubbing Elbows” With Hollywood Elite?,fake,fake,292,1.3039097785949707,gpt-4-turbo,zero_shot
273,Nicole Kidman and Keith Urban Gush Over Daughters,fake,fake,284,1.8679308891296387,gpt-4-turbo,zero_shot
699,Is Tom Cruise ready to reunite with his daughter Suri?,fake,fake,292,0.7350749969482422,gpt-4-turbo,zero_shot
475,When Did Ben Affleck and Lindsay Shookus Start Dating? The Complicated Timeline of Their Romance,fake,fake,300,0.8069808483123779,gpt-4-turbo,zero_shot
1934,Lupita Nyong'o Recalls the Time She Shaved Her Head,real,real,286,3.2863950729370117,gpt-4-turbo,zero_shot
1664,6 Celebrities Who Have Never Once Been to the Met Gala,real,fake,286,0.7132258415222168,gpt-4-turbo,zero_shot
1724,Aaron Paul and wife Lauren Paul are expecting their first child,real,fake,284,0.7174122333526611,gpt-4-turbo,zero_shot
1288,Kardashians Slam Scott Disick Disrespectful Behavior On Family Vacation In Costa Rica What A F King Loser,real,fake,295,0.8181779384613037,gpt-4-turbo,zero_shot
52,Comment on Jennifer Aniston Is Reportedly Heartbroken Over Justin Theroux’s Plans To Move In With Emma Stone by Jackie,fake,fake,297,0.9183409214019775,gpt-4-turbo,zero_shot
1430,Mamma Mia 2 stars admit ‘I can’t sing or dance’ in behind-the-scenes footage (WATCH),real,fake,295,0.9252190589904785,gpt-4-turbo,zero_shot
1597,Bella and Gigi Hadid Share Heartbreaking Pics From Their Flooded California Hometown,real,fake,302,1.0214509963989258,gpt-4-turbo,zero_shot
1884,Alison Brie Addresses James Franco Allegations at SAG Awards,real,real,284,1.0216319561004639,gpt-4-turbo,zero_shot
251,Super Bowl XXXVIII halftime show controversy,fake,real,292,0.7168881893157959,gpt-4-turbo,zero_shot
1046,Police called after 'family dispute' at the home of Harvey Weinstein's daughter,real,real,287,0.9202182292938232,gpt-4-turbo,zero_shot
189,Nicole Kidman is unrecognisable as she undergoes gritty makeover for Destroyer,fake,real,288,0.6999211311340332,gpt-4-turbo,zero_shot
1954,"Emilia Clarke ""Freaked Out"" Over Sarah Jessica Parker",real,fake,286,0.7302432060241699,gpt-4-turbo,zero_shot
14,"Halle Berry Is Officially ""Done with Love""",fake,fake,283,1.024703025817871,gpt-4-turbo,zero_shot
502,Pregnant Irina Shayk & Bradley Cooper's Mom Gloria Go Food Shopping Together!,fake,fake,297,0.7128851413726807,gpt-4-turbo,zero_shot
1312,Heidi Montag and Spencer Pratt dote on gorgeous son Gunner Stone,real,real,286,1.8428730964660645,gpt-4-turbo,zero_shot
838,Ryan Seacrest looks lovingly at girlfriend Shayna Taylor as they enjoy yacht time in France,fake,fake,292,0.7149813175201416,gpt-4-turbo,zero_shot
366,Red Hen Owner Just Issued Sick Threat To Sarah Sanders After Biz Was Destroyed By Booting Her,fake,fake,293,2.048098087310791,gpt-4-turbo,zero_shot
1395,Jessica Chastain Recalls the Moment Her Mother's Boyfriend Slapped Her: 'I Just Kicked Him in the Genitals',real,fake,300,0.7145862579345703,gpt-4-turbo,zero_shot
1965,"Emilia Clarke on ‘Solo’ Director Shake-Up, ‘Game of Thrones’ Finale – Variety",real,real,292,0.6134471893310547,gpt-4-turbo,zero_shot
1641,Royal descendants of Queen Victoria and King Christian IX,real,real,281,0.7144441604614258,gpt-4-turbo,zero_shot
561,On Again? The Comprehensive History of Bella Hadid's Romance With The Weeknd,fake,fake,296,0.9208352565765381,gpt-4-turbo,zero_shot
170,A-Rod Is Lying! See The Proof He Booked A Sex Date With His Mistress Months Ago,fake,fake,314,1.2702062129974365,gpt-4-turbo,zero_shot
1793,Kim Kardashian auctioning off clothes to benefit children's hospital,real,real,283,0.7752339839935303,gpt-4-turbo,zero_shot
489,Teen Choice Awards 2017 Winners: The Complete List,fake,real,283,0.822943925857544,gpt-4-turbo,zero_shot
1435,"Lea Salonga, voice of ‘Mulan’ and Princess Jasmine, to perform at Segerstrom Center",real,real,294,0.7110369205474854,gpt-4-turbo,zero_shot
1659,Disneyland Has Its Own Exclusive Version of the Unicorn Frappuccino,real,fake,286,0.7149910926818848,gpt-4-turbo,zero_shot
121,How Gwen Stefani's Instagram shuts down Blake Shelton breakup rumors — over and over again,fake,fake,291,0.6000010967254639,gpt-4-turbo,zero_shot
794,VideosTube,fake,fake,275,0.7279989719390869,gpt-4-turbo,zero_shot
742,BREAKING: 3 Liberal Celebrities Arrested For Conspiracy To Assassinate President Trump,fake,fake,302,0.7164671421051025,gpt-4-turbo,zero_shot
1615,Kendra Wilkinson Vows Farrah Abraham Is ‘Going Down’ After Racially Insensitive Remarks Hit Too Close to Home,real,fake,298,1.0223290920257568,gpt-4-turbo,zero_shot
1955,Bette Midler slams 'cheap' Hocus Pocus remake,real,fake,287,1.5335233211517334,gpt-4-turbo,zero_shot
769,Beyonce Says She’s Demon Possessed. I Agree.,fake,fake,284,0.9209558963775635,gpt-4-turbo,zero_shot
890,The Biggest Celebrity Feuds of 2017,fake,fake,282,0.7156722545623779,gpt-4-turbo,zero_shot
58,Khloe Kardashian Didn’t Get Banned From Cleveland Cavaliers Games [DeBunked],fake,fake,290,0.7182552814483643,gpt-4-turbo,zero_shot
831,Create a Prank and trick your friends,fake,fake,281,0.7128326892852783,gpt-4-turbo,zero_shot
779,Angelina Jolie headed for a 'physical meltdown' as actress 'going without food or sleep'?,fake,fake,300,0.9203619956970215,gpt-4-turbo,zero_shot
200,Taylor Swift: F*ck The Virtue Signalling Left,fake,fake,285,0.7154440879821777,gpt-4-turbo,zero_shot
35,New Parents Kylie Jenner and Travis Scott Aren't 'Making Any Huge Plans for the Future',fake,fake,290,0.81781005859375,gpt-4-turbo,zero_shot
520,Is Mariah Carey Forbidding Bryan Tanaka From Seeing Her Without Clothes And Makeup On? [Debunked],fake,fake,304,0.7148542404174805,gpt-4-turbo,zero_shot
766,Locations in London,fake,fake,276,0.8183848857879639,gpt-4-turbo,zero_shot
574,Melania Trump undergoes kidney surgery at Walter Reed medical center,fake,real,283,0.9226329326629639,gpt-4-turbo,zero_shot
871,"Jennifer Aniston, Jake Gyllenhaal Went On Secret Date?",fake,fake,293,1.128854751586914,gpt-4-turbo,zero_shot
1959,'Teen Mom OG' Reunion Recap: Maci Thinks Ryan Is on Drugs,real,real,289,1.0323338508605957,gpt-4-turbo,zero_shot
397,"Brad Pitt, Jennifer Aniston Reportedly Taking ‘Second Chance At Love’",fake,fake,287,0.8041379451751709,gpt-4-turbo,zero_shot
1181,The real reason Angelina Jolie hasn't been on the big screen recently,real,fake,288,0.6029951572418213,gpt-4-turbo,zero_shot
1215,Brie Bella considering baby number 2,real,fake,281,0.725506067276001,gpt-4-turbo,zero_shot
1178,"Hayley Kiyoko Calls Rita Ora's 'Girls' 'Tone-Deaf,' Worries It Does 'More Harm Than Good' for LGBTQ Community",real,real,305,0.6113290786743164,gpt-4-turbo,zero_shot
1877,Watch Kristen Bell's amazing video of her castmates finding out the shocking Good Place finale twist,real,fake,303,0.6679761409759521,gpt-4-turbo,zero_shot
1549,"Met Gala 2018: Rihanna, SZA, and More Pose for Vogue Video Booth",real,real,290,0.6120901107788086,gpt-4-turbo,zero_shot
240,Charlize Theron and Alexander Skarsgard's romance is 'back on',fake,fake,288,0.8995299339294434,gpt-4-turbo,zero_shot
1998,Chrissy Teigen’s Dog Reunites With Luna After Emergency Vet Trip,real,real,287,1.1701459884643555,gpt-4-turbo,zero_shot
681,Jennifer Garner ‘Doesn’t Want’ Her Kids Around Lindsay Shookus,fake,fake,288,0.9470851421356201,gpt-4-turbo,zero_shot
1105,Korean Rubber Mask: Amazon.com,real,fake,279,0.815208911895752,gpt-4-turbo,zero_shot
1820,Khloe Kardashian Surprises Revenge Body Participant Rocco by Flying His Dad Out to L.A. on Revenge Body With Khloe Kardashian,real,real,298,0.723013162612915,gpt-4-turbo,zero_shot
1595,Why Khloé Kardashian Spent Mother's Day Alone in Cleveland: She's 'Determined to Show She's Happy',real,fake,297,0.918950080871582,gpt-4-turbo,zero_shot
839,Khloe Kardashian NOT Getting Lip Injections During Pregnancy  Despite Report,fake,fake,286,1.0228848457336426,gpt-4-turbo,zero_shot
1798,Steve Harvey's Closed-Door Policy Is Just the Beginning: Revisit Celebrities' Craziest Real and Rumored Demands,real,fake,299,0.6292600631713867,gpt-4-turbo,zero_shot
1768,Elizabeth Hurley gushes over Jennifer Lawrence's look-a-like Versace,real,fake,288,0.6827719211578369,gpt-4-turbo,zero_shot
982,"Chris Pratt, Anna Faris: Why Jennifer Lawrence and other stars are blamed for Hollywood splits",fake,fake,291,0.8693759441375732,gpt-4-turbo,zero_shot
888,"Kylie Jenner: News, Boyfriend, Net Worth & Photos",fake,fake,285,0.8649358749389648,gpt-4-turbo,zero_shot
134,Miley Cyrus And Liam Hemsworth Have Reportedly Broken Up Again,fake,fake,286,0.6261188983917236,gpt-4-turbo,zero_shot
1094,Scarlett Johansson escorts 72-year-old lookalike to event,real,real,285,0.8720810413360596,gpt-4-turbo,zero_shot
80,The most adorable Father's Day messages,fake,fake,280,0.6970109939575195,gpt-4-turbo,zero_shot
1902,12 Fall Outfits to Wear While You Sip That Cinnamon Chai Latte,real,real,290,0.8500559329986572,gpt-4-turbo,zero_shot
1612,Let Astrology Help You Discover Your Best Spring Fashion Trend,real,fake,284,0.6888110637664795,gpt-4-turbo,zero_shot
1195,John Heard: Home Alone actor dies aged 71,real,real,282,0.735511064529419,gpt-4-turbo,zero_shot
1634,918kiss Download Apk | 918kiss Apk | 918kiss Apk Download ！ Free Welcome bonus,real,fake,300,0.9925811290740967,gpt-4-turbo,zero_shot
821,Jennifer Hudson Teases R.Kelly-Assisted 'It's Your World': Listen,fake,fake,289,0.8202569484710693,gpt-4-turbo,zero_shot
99,Patrick Dempsey: Why I Called Off My Divorce to Jillian Dempsey,fake,fake,289,0.8926258087158203,gpt-4-turbo,zero_shot
654,Report: Kim Kardashian to Do Nude Cookbook,fake,fake,281,0.7823500633239746,gpt-4-turbo,zero_shot
1502,HBO Announces ‘The Case Against Adnan Syed’ Docuseries,real,real,287,1.0284550189971924,gpt-4-turbo,zero_shot
